imbdid,nb_women,nb_men,area_women,area_men0087015,0,0,0.0,0.0
0048133,0,2,0.0,0.004752
0058263,0,1,0.0,0.03688533333333333
0341384,0,1,0.0,0.001584
0059080,1,2,0.0045386666666666665,0.008464
6436726,0,1,0.0,0.063632
10919380,0,2,0.0,0.09805866666666667
4794188,1,2,0.014274300932090546,0.0034673768308921436
0059682,0,2,0.0,0.01109375
0052846,0,0,0.0,0.0
0056912,3,4,0.02617941176470588,0.042217647058823526
0109830,0,1,0.0,0.002837333333333333
0056663,0,1,0.0,0.15259733333333333
0102510,0,1,0.0,0.0058906666666666664
0844286,2,6,0.030896,0.10449333333333333
11284280,0,2,0.0,0.49022133333333334
0057546,1,0,0.012026666666666666,0.0
4157510,0,1,0.0,0.047656
0108147,0,1,0.0,0.012896
1457767,0,0,0.0,0.0
0993846,0,4,0.0,0.027096774193548386
0384819,0,1,0.0,0.001962666666666667
0162735,0,7,0.0,0.15390666666666666
0100469,0,0,0.0,0.0
0290334,1,2,0.006805333333333333,0.032930666666666664
4065552,0,1,0.0,0.011549333333333333
0031679,0,1,0.0,0.005973333333333333
0008844,0,2,0.0,0.08443466666666667
1396218,0,1,0.0,0.137728
0082269,0,1,0.0,0.0022186666666666665
7798634,4,9,0.019850666666666666,0.027586666666666666
2965466,0,1,0.0,0.120232
8359816,2,2,0.008122666666666667,0.010533333333333334
0160611,0,8,0.0,0.16387482993197278
0981227,1,1,0.010538666666666667,0.008512
7752126,0,1,0.0,0.008021333333333333
1020543,1,1,0.00624,0.008397333333333333
1433802,1,2,0.0014933333333333333,0.003528
0099772,0,1,0.0,0.00272
1748122,1,14,0.001056,0.013928
0000300,0,2,0.0,0.016253333333333335
0363547,0,0,0.0,0.0
4738360,0,2,0.0,0.052992
1385912,0,1,0.0,0.108128
1206543,0,1,0.0,0.16388
1981107,0,1,0.0,0.0027066666666666667
0049095,0,0,0.0,0.0
1345772,0,0,0.0,0.0
0052169,0,2,0.0,0.21588533333333335
1483324,1,1,0.007728,0.009866666666666666
0109506,0,0,0.0,0.0
3501632,0,6,0.0,0.026592
8331988,0,1,0.0,0.004637333333333334
0070634,0,3,0.0,0.12732533333333335
0048140,2,2,0.005299589603283174,0.0065991792065663475
6303866,0,3,0.0,0.05644
2316411,0,0,0.0,0.0
0115798,0,1,0.0,0.11776
2872518,0,1,0.0,0.001088
0021148,0,4,0.0,0.06842933333333333
1666642,2,0,0.031184,0.0
1149361,0,9,0.0,0.09146933333333333
1155076,0,2,0.0,0.042090666666666665
0099422,0,2,0.0,0.00608
0464061,1,1,0.04933333333333333,0.06717866666666666
2094877,0,2,0.0,0.0184
0086904,0,4,0.0,0.021032
1965065,2,4,0.016696,0.007906666666666666
6298780,1,2,0.00752,0.017317333333333334
1078912,1,9,0.001152,0.016194666666666666
2639254,1,1,0.163856,0.18944
1536410,1,0,0.216464,0.0
3391348,3,0,0.019778666666666667,0.0
0117665,0,4,0.0,0.08223466666666666
0306685,0,2,0.0,0.30301333333333336
0067483,1,3,0.011136,0.029138666666666667
8299768,0,0,0.0,0.0
3546114,3,1,0.07356058588548602,0.0019334221038615179
1672718,0,0,0.0,0.0
1034303,0,8,0.0,0.07791621621621622
0770828,0,1,0.0,0.04701866666666667
0007507,0,2,0.0,0.017626666666666665
0023940,0,3,0.0,0.2677893333333333
0019258,1,0,0.125984,0.0
15943414,1,2,0.024509333333333334,0.05381866666666667
4954522,0,0,0.0,0.0
2693664,0,4,0.0,0.10714165497896214
1545106,2,0,0.010064,0.0
7146812,0,0,0.0,0.0
6435258,1,0,0.0392,0.0
0042369,0,6,0.0,0.033064
3882082,0,1,0.0,0.312048
2404463,2,0,0.03451733333333333,0.0
2977090,1,0,0.071344,0.0
0202677,0,5,0.0,0.065872
0087298,0,4,0.0,0.18400266666666668
0054047,0,3,0.0,0.173424
1248971,0,3,0.0,0.016384
0066473,0,0,0.0,0.0
1480660,0,0,0.0,0.0
0907657,1,1,0.002496,0.00352
1433540,0,0,0.0,0.0
1084950,1,0,0.2466,0.0
0099785,0,3,0.0,0.20964266666666667
8169552,1,3,0.0034133333333333333,0.012234666666666666
8855960,0,2,0.0,0.054864
0378194,1,0,0.018352,0.0
0253754,0,2,0.0,0.3729306666666667
0066164,0,0,0.0,0.0
0029192,0,0,0.0,0.0
0460897,0,0,0.0,0.0
4196776,1,1,0.015594666666666666,0.02856
0118749,2,12,0.001056,0.014290666666666667
3387520,0,0,0.0,0.0
1802750,0,0,0.0,0.0
0116213,1,1,0.018768,0.04284
0296166,3,5,0.05430133333333333,0.027194666666666666
2543472,0,0,0.0,0.0
7816420,0,0,0.0,0.0
1320304,1,3,0.03140266666666667,0.043082666666666665
0082186,0,1,0.0,0.04373866666666667
11905962,0,1,0.0,0.16033333333333333
0285531,0,0,0.0,0.0
0489007,2,0,0.0064266666666666665,0.0
0075249,3,0,0.014149333333333333,0.0
0054343,1,1,0.23712,0.004170666666666666
0015400,0,1,0.0,0.00092
1488606,0,5,0.0,0.024133333333333333
0810819,1,1,0.22757333333333332,0.24534933333333334
1185616,0,1,0.0,0.00948
1052040,0,1,0.0,0.066928
0264689,1,2,0.20116,0.16452
2023587,0,1,0.0,0.02712
0118819,0,0,0.0,0.0
0277027,0,1,0.0,0.0066693333333333335
6663582,3,3,0.04738666666666667,0.005008
0367859,2,4,0.014450666666666667,0.024714666666666666
0376136,0,1,0.0,0.159488
0107978,0,0,0.0,0.0
1240982,1,2,0.009290666666666666,0.023144
7456310,1,3,0.04308533333333334,0.03662666666666667
5397194,0,0,0.0,0.0
0257756,1,1,0.19074666666666668,0.278472
0112651,1,6,0.00068,0.002765333333333333
0276816,0,0,0.0,0.0
1658837,1,0,0.11466666666666667,0.0
8368406,0,6,0.0,0.105864
0063823,0,0,0.0,0.0
0110622,0,1,0.0,0.099
2097307,0,4,0.0,0.078736
